time,edge_weight_12,edge_weight_23,edge_weight_34,edge_weight_45,edge_weight_46,edge_weight_37,edge_weight_78,device_1_time,device_2_time,device_3_time,device_4_time,device_5_time,device_6_time,device_7_time,device_8_time
7632,202,202,0,0,0,0,0,0,0,0,0,0,0,0,0
7631,203,203,0,0,0,0,0,0,0,0,0,0,0,0,0
7630,204,204,0,0,0,0,0,0,0,0,0,0,0,0,0
7629,205,205,0,0,0,0,0,0,0,0,0,0,0,0,0
7628,206,206,0,0,0,0,0,0,0,0,0,0,0,0,0
7627,207,207,0,0,0,0,0,0,0,0,0,0,0,0,0
7626,208,208,0,0,0,0,0,0,0,0,0,0,0,0,0
7625,209,209,0,0,0,0,0,0,0,0,0,0,0,0,0
7624,210,210,0,0,0,0,0,0,0,0,0,0,0,0,0
7623,211,211,0,0,0,0,0,0,0,0,0,0,0,0,0
7622,212,212,0,0,0,0,0,0,0,0,0,0,0,0,0
7621,213,213,0,0,0,0,0,0,0,0,0,0,0,0,0
7620,214,214,0,0,0,0,0,0,0,0,0,0,0,0,0
7619,215,215,0,0,0,0,0,0,0,0,0,0,0,0,0
7618,216,216,0,0,0,0,0,0,0,0,0,0,0,0,0
7617,217,217,0,0,0,0,0,0,0,0,0,0,0,0,0
7616,218,218,0,0,0,0,0,0,0,0,0,0,0,0,0
7615,219,219,0,0,0,0,0,0,0,0,0,0,0,0,0
7614,220,220,0,0,0,0,0,0,0,0,0,0,0,0,0
7613,221,221,0,0,0,0,0,0,0,0,0,0,0,0,0
7612,222,222,0,0,0,0,0,0,0,0,0,0,0,0,0
7611,223,223,0,0,0,0,0,0,0,0,0,0,0,0,0
7610,224,224,0,0,0,0,0,0,0,0,0,0,0,0,0
7609,225,225,0,0,0,0,0,0,0,0,0,0,0,0,0
7608,226,226,0,0,0,0,0,0,0,0,0,0,0,0,0
7607,227,227,0,0,0,0,0,0,0,0,0,0,0,0,0
7606,228,228,0,0,0,0,0,0,0,0,0,0,0,0,0
7605,229,229,0,0,0,0,0,0,0,0,0,0,0,0,0
7604,230,230,0,0,0,0,0,0,0,0,0,0,0,0,0
7603,231,231,0,0,0,0,0,0,0,0,0,0,0,0,0
7602,232,232,0,0,0,0,0,0,0,0,0,0,0,0,0
7601,233,233,0,0,0,0,0,0,0,0,0,0,0,0,0
7600,234,234,0,0,0,0,0,0,0,0,0,0,0,0,0
7599,235,235,0,0,0,0,0,0,0,0,0,0,0,0,0
7598,236,236,0,0,0,0,0,0,0,0,0,0,0,0,0
7597,237,237,0,0,0,0,0,0,0,0,0,0,0,0,0
7596,238,238,0,0,0,0,0,0,0,0,0,0,0,0,0
7595,239,239,0,0,0,0,0,0,0,0,0,0,0,0,0
7594,240,240,0,0,0,0,0,0,0,0,0,0,0,0,0
7593,241,241,0,0,0,0,0,0,0,0,0,0,0,0,0
7592,242,242,0,0,0,0,0,0,0,0,0,0,0,0,0
7591,243,243,0,0,0,0,0,0,0,0,0,0,0,0,0
7590,244,244,0,0,0,0,0,0,0,0,0,0,0,0,0
7589,245,245,0,0,0,0,0,0,0,0,0,0,0,0,0
7588,246,246,0,0,0,0,0,0,0,0,0,0,0,0,0
7587,247,247,0,0,0,0,0,0,0,0,0,0,0,0,0
7586,248,248,0,0,0,0,0,0,0,0,0,0,0,0,0
7585,249,249,0,0,0,0,0,0,0,0,0,0,0,0,0
7584,250,250,0,0,0,0,0,0,0,0,0,0,0,0,0
7583,251,251,0,0,0,0,0,0,0,0,0,0,0,0,0
7582,252,252,0,0,0,0,0,0,0,0,0,0,0,0,0
7581,253,253,0,0,0,0,0,0,0,0,0,0,0,0,0
7580,254,254,0,0,0,0,0,0,0,0,0,0,0,0,0
7579,255,255,0,0,0,0,0,0,0,0,0,0,0,0,0
7578,256,256,0,0,0,0,0,0,0,0,0,0,0,0,0
7577,257,257,0,0,0,0,0,0,0,0,0,0,0,0,0
7576,258,258,0,0,0,0,0,0,0,0,0,0,0,0,0
7575,259,259,0,0,0,0,0,0,0,0,0,0,0,0,0
7574,260,260,0,0,0,0,0,0,0,0,0,0,0,0,0
7573,261,261,0,0,0,0,0,0,0,0,0,0,0,0,0
7572,262,262,0,0,0,0,0,0,0,0,0,0,0,0,0
7571,263,263,0,0,0,0,0,0,0,0,0,0,0,0,0
7570,264,264,0,0,0,0,0,0,0,0,0,0,0,0,0
7569,265,265,0,0,0,0,0,0,0,0,0,0,0,0,0
7568,266,266,0,0,0,0,0,0,0,0,0,0,0,0,0
7567,267,267,0,0,0,0,0,0,0,0,0,0,0,0,0
7566,268,268,0,0,0,0,0,0,0,0,0,0,0,0,0
7565,269,269,0,0,0,0,0,0,0,0,0,0,0,0,0
7564,270,270,0,0,0,0,0,0,0,0,0,0,0,0,0
7563,271,271,0,0,0,0,0,0,0,0,0,0,0,0,0
7562,272,272,0,0,0,0,0,0,0,0,0,0,0,0,0
7561,273,273,0,0,0,0,0,0,0,0,0,0,0,0,0
7560,274,274,0,0,0,0,0,0,0,0,0,0,0,0,0
7559,275,275,0,0,0,0,0,0,0,0,0,0,0,0,0
7558,276,276,0,0,0,0,0,0,0,0,0,0,0,0,0
7557,277,277,0,0,0,0,0,0,0,0,0,0,0,0,0
7556,278,278,0,0,0,0,0,0,0,0,0,0,0,0,0
7555,279,279,0,0,0,0,0,0,0,0,0,0,0,0,0
7554,280,280,0,0,0,0,0,0,0,0,0,0,0,0,0
7553,281,281,0,0,0,0,0,0,0,0,0,0,0,0,0
7552,282,282,0,0,0,0,0,0,0,0,0,0,0,0,0
7551,283,283,0,0,0,0,0,0,0,0,0,0,0,0,0
7550,284,284,0,0,0,0,0,0,0,0,0,0,0,0,0
7549,285,285,0,0,0,0,0,0,0,0,0,0,0,0,0
7548,286,286,0,0,0,0,0,0,0,0,0,0,0,0,0
7547,287,287,0,0,0,0,0,0,0,0,0,0,0,0,0
7546,288,288,0,0,0,0,0,0,0,0,0,0,0,0,0
7545,289,289,0,0,0,0,0,0,0,0,0,0,0,0,0
7544,290,290,0,0,0,0,0,0,0,0,0,0,0,0,0
7543,291,291,0,0,0,0,0,0,0,0,0,0,0,0,0
7542,292,292,0,0,0,0,0,0,0,0,0,0,0,0,0
7541,293,293,0,0,0,0,0,0,0,0,0,0,0,0,0
7540,294,294,0,0,0,0,0,0,0,0,0,0,0,0,0
7539,295,295,0,0,0,0,0,0,0,0,0,0,0,0,0
7538,296,296,0,0,0,0,0,0,0,0,0,0,0,0,0
7537,297,297,0,0,0,0,0,0,0,0,0,0,0,0,0
7536,298,298,0,0,0,0,0,0,0,0,0,0,0,0,0
7535,299,299,0,0,0,0,0,0,0,0,0,0,0,0,0
7534,300,300,0,0,0,0,0,0,0,0,0,0,0,0,0
7533,301,301,0,0,0,0,0,0,0,0,0,0,0,0,0
7532,302,302,0,0,0,0,0,0,0,0,0,0,0,0,0
7531,303,303,0,0,0,0,0,0,0,0,0,0,0,0,0
7530,304,304,0,0,0,0,0,0,0,0,0,0,0,0,0
7529,305,305,0,0,0,0,0,0,0,0,0,0,0,0,0
7528,306,306,0,0,0,0,0,0,0,0,0,0,0,0,0
7527,307,307,0,0,0,0,0,0,0,0,0,0,0,0,0
7526,308,308,0,0,0,0,0,0,0,0,0,0,0,0,0
7525,309,309,0,0,0,0,0,0,0,0,0,0,0,0,0
7524,310,310,0,0,0,0,0,0,0,0,0,0,0,0,0
7523,311,311,0,0,0,0,0,0,0,0,0,0,0,0,0
7522,312,312,0,0,0,0,0,0,0,0,0,0,0,0,0
7521,313,313,0,0,0,0,0,0,0,0,0,0,0,0,0
7520,314,314,0,0,0,0,0,0,0,0,0,0,0,0,0
7519,315,315,0,0,0,0,0,0,0,0,0,0,0,0,0
7518,316,316,0,0,0,0,0,0,0,0,0,0,0,0,0
7517,317,317,0,0,0,0,0,0,0,0,0,0,0,0,0
7516,318,318,0,0,0,0,0,0,0,0,0,0,0,0,0
7515,319,319,0,0,0,0,0,0,0,0,0,0,0,0,0
7514,320,320,0,0,0,0,0,0,0,0,0,0,0,0,0
7513,321,321,0,0,0,0,0,0,0,0,0,0,0,0,0
7512,322,322,0,0,0,0,0,0,0,0,0,0,0,0,0
7511,323,323,0,0,0,0,0,0,0,0,0,0,0,0,0
7510,324,324,0,0,0,0,0,0,0,0,0,0,0,0,0
7509,325,325,0,0,0,0,0,0,0,0,0,0,0,0,0
7508,326,326,0,0,0,0,0,0,0,0,0,0,0,0,0
7507,327,327,0,0,0,0,0,0,0,0,0,0,0,0,0
7506,328,328,0,0,0,0,0,0,0,0,0,0,0,0,0
7505,329,329,0,0,0,0,0,0,0,0,0,0,0,0,0
7504,330,330,0,0,0,0,0,0,0,0,0,0,0,0,0
7503,331,331,0,0,0,0,0,0,0,0,0,0,0,0,0
7502,332,332,0,0,0,0,0,0,0,0,0,0,0,0,0
7501,333,333,0,0,0,0,0,0,0,0,0,0,0,0,0
7500,334,334,0,0,0,0,0,0,0,0,0,0,0,0,0
7499,335,335,0,0,0,0,0,0,0,0,0,0,0,0,0
7498,336,336,0,0,0,0,0,0,0,0,0,0,0,0,0
7497,337,337,0,0,0,0,0,0,0,0,0,0,0,0,0
7496,338,338,0,0,0,0,0,0,0,0,0,0,0,0,0
7495,339,339,0,0,0,0,0,0,0,0,0,0,0,0,0
7494,340,340,0,0,0,0,0,0,0,0,0,0,0,0,0
7493,341,341,0,0,0,0,0,0,0,0,0,0,0,0,0
7492,342,342,0,0,0,0,0,0,0,0,0,0,0,0,0
7491,343,343,0,0,0,0,0,0,0,0,0,0,0,0,0
7490,344,344,0,0,0,0,0,0,0,0,0,0,0,0,0
7489,345,345,0,0,0,0,0,0,0,0,0,0,0,0,0
7488,346,346,0,0,0,0,0,0,0,0,0,0,0,0,0
7487,347,347,0,0,0,0,0,0,0,0,0,0,0,0,0
7486,348,348,0,0,0,0,0,0,0,0,0,0,0,0,0
7485,349,349,0,0,0,0,0,0,0,0,0,0,0,0,0
7484,350,350,0,0,0,0,0,0,0,0,0,0,0,0,0
7483,351,351,0,0,0,0,0,0,0,0,0,0,0,0,0
7482,352,352,0,0,0,0,0,0,0,0,0,0,0,0,0
7481,353,353,0,0,0,0,0,0,0,0,0,0,0,0,0
7480,354,354,0,0,0,0,0,0,0,0,0,0,0,0,0
7479,355,355,0,0,0,0,0,0,0,0,0,0,0,0,0
7478,356,356,0,0,0,0,0,0,0,0,0,0,0,0,0
7477,357,357,0,0,0,0,0,0,0,0,0,0,0,0,0
7476,358,358,0,0,0,0,0,0,0,0,0,0,0,0,0
7475,359,359,0,0,0,0,0,0,0,0,0,0,0,0,0
7474,360,360,0,0,0,0,0,0,0,0,0,0,0,0,0
7473,361,361,0,0,0,0,0,0,0,0,0,0,0,0,0
7472,362,362,0,0,0,0,0,0,0,0,0,0,0,0,0
7471,363,363,0,0,0,0,0,0,0,0,0,0,0,0,0
7470,364,364,0,0,0,0,0,0,0,0,0,0,0,0,0
7469,365,365,0,0,0,0,0,0,0,0,0,0,0,0,0
7468,366,366,0,0,0,0,0,0,0,0,0,0,0,0,0
7467,367,367,0,0,0,0,0,0,0,0,0,0,0,0,0
7466,368,368,0,0,0,0,0,0,0,0,0,0,0,0,0
7465,369,369,0,0,0,0,0,0,0,0,0,0,0,0,0
7464,370,370,0,0,0,0,0,0,0,0,0,0,0,0,0
7463,371,371,0,0,0,0,0,0,0,0,0,0,0,0,0
7462,372,372,0,0,0,0,0,0,0,0,0,0,0,0,0
7461,373,373,0,0,0,0,0,0,0,0,0,0,0,0,0
7460,374,374,0,0,0,0,0,0,0,0,0,0,0,0,0
7459,375,375,0,0,0,0,0,0,0,0,0,0,0,0,0
7458,376,376,0,0,0,0,0,0,0,0,0,0,0,0,0
7457,377,377,0,0,0,0,0,0,0,0,0,0,0,0,0
7456,378,378,0,0,0,0,0,0,0,0,0,0,0,0,0
7455,379,379,0,0,0,0,0,0,0,0,0,0,0,0,0
7454,380,380,0,0,0,0,0,0,0,0,0,0,0,0,0
7453,381,381,0,0,0,0,0,0,0,0,0,0,0,0,0
7452,382,382,0,0,0,0,0,0,0,0,0,0,0,0,0
7451,383,383,0,0,0,0,0,0,0,0,0,0,0,0,0
7450,384,384,0,0,0,0,0,0,0,0,0,0,0,0,0
7449,385,385,0,0,0,0,0,0,0,0,0,0,0,0,0
7448,386,386,0,0,0,0,0,0,0,0,0,0,0,0,0
7447,387,387,0,0,0,0,0,0,0,0,0,0,0,0,0
7446,388,388,0,0,0,0,0,0,0,0,0,0,0,0,0
7445,389,389,0,0,0,0,0,0,0,0,0,0,0,0,0
7444,390,390,0,0,0,0,0,0,0,0,0,0,0,0,0
7443,391,391,0,0,0,0,0,0,0,0,0,0,0,0,0
7442,392,392,0,0,0,0,0,0,0,0,0,0,0,0,0
7441,393,393,0,0,0,0,0,0,0,0,0,0,0,0,0
7440,394,394,0,0,0,0,0,0,0,0,0,0,0,0,0
7439,395,395,0,0,0,0,0,0,0,0,0,0,0,0,0
7438,396,396,0,0,0,0,0,0,0,0,0,0,0,0,0
7437,397,397,0,0,0,0,0,0,0,0,0,0,0,0,0
7436,398,398,0,0,0,0,0,0,0,0,0,0,0,0,0
7435,399,399,0,0,0,0,0,0,0,0,0,0,0,0,0
7434,400,400,0,0,0,0,0,0,0,0,0,0,0,0,0
7433,401,401,0,0,0,0,0,0,0,0,0,0,0,0,0
7432,402,402,0,0,0,0,0,0,0,0,0,0,0,0,0
7431,403,403,0,0,0,0,0,0,0,0,0,0,0,0,0
7430,404,404,0,0,0,0,0,0,0,0,0,0,0,0,0
7429,405,405,0,0,0,0,0,0,0,0,0,0,0,0,0
7428,406,406,0,0,0,0,0,0,0,0,0,0,0,0,0
7427,407,407,0,0,0,0,0,0,0,0,0,0,0,0,0
7426,408,408,0,0,0,0,0,0,0,0,0,0,0,0,0
7425,409,409,0,0,0,0,0,0,0,0,0,0,0,0,0
7424,410,410,0,0,0,0,0,0,0,0,0,0,0,0,0
7423,411,411,0,0,0,0,0,0,0,0,0,0,0,0,0
7422,412,412,0,0,0,0,0,0,0,0,0,0,0,0,0
7421,413,413,0,0,0,0,0,0,0,0,0,0,0,0,0
7420,414,414,0,0,0,0,0,0,0,0,0,0,0,0,0
7419,415,415,0,0,0,0,0,0,0,0,0,0,0,0,0
7418,416,416,0,0,0,0,0,0,0,0,0,0,0,0,0
7417,417,417,0,0,0,0,0,0,0,0,0,0,0,0,0
7416,418,418,0,0,0,0,0,0,0,0,0,0,0,0,0
7415,419,419,0,0,0,0,0,0,0,0,0,0,0,0,0
7414,420,420,0,0,0,0,0,0,0,0,0,0,0,0,0
7413,421,421,0,0,0,0,0,0,0,0,0,0,0,0,0
7412,422,422,0,0,0,0,0,0,0,0,0,0,0,0,0
7411,423,423,0,0,0,0,0,0,0,0,0,0,0,0,0
7410,424,424,0,0,0,0,0,0,0,0,0,0,0,0,0
7409,425,425,0,0,0,0,0,0,0,0,0,0,0,0,0
7408,426,426,0,0,0,0,0,0,0,0,0,0,0,0,0
7407,427,427,0,0,0,0,0,0,0,0,0,0,0,0,0
7406,428,428,0,0,0,0,0,0,0,0,0,0,0,0,0
7405,429,429,0,0,0,0,0,0,0,0,0,0,0,0,0
7404,430,430,0,0,0,0,0,0,0,0,0,0,0,0,0
7403,431,431,0,0,0,0,0,0,0,0,0,0,0,0,0
7402,432,432,0,0,0,0,0,0,0,0,0,0,0,0,0
7401,433,433,0,0,0,0,0,0,0,0,0,0,0,0,0
7400,434,434,0,0,0,0,0,0,0,0,0,0,0,0,0
7399,435,435,0,0,0,0,0,0,0,0,0,0,0,0,0
7398,436,436,0,0,0,0,0,0,0,0,0,0,0,0,0
7397,437,437,0,0,0,0,0,0,0,0,0,0,0,0,0
7396,438,438,0,0,0,0,0,0,0,0,0,0,0,0,0
7395,439,439,0,0,0,0,0,0,0,0,0,0,0,0,0
7394,440,440,0,0,0,0,0,0,0,0,0,0,0,0,0
7393,441,441,0,0,0,0,0,0,0,0,0,0,0,0,0
7392,442,442,0,0,0,0,0,0,0,0,0,0,0,0,0
7391,443,443,0,0,0,0,0,0,0,0,0,0,0,0,0
7390,444,444,0,0,0,0,0,0,0,0,0,0,0,0,0
7389,445,445,0,0,0,0,0,0,0,0,0,0,0,0,0
7388,446,446,0,0,0,0,0,0,0,0,0,0,0,0,0
7387,447,447,0,0,0,0,0,0,0,0,0,0,0,0,0
7386,448,448,0,0,0,0,0,0,0,0,0,0,0,0,0
7385,449,449,0,0,0,0,0,0,0,0,0,0,0,0,0
7384,450,450,0,0,0,0,0,0,0,0,0,0,0,0,0
7383,451,451,0,0,0,0,0,0,0,0,0,0,0,0,0
7382,452,452,0,0,0,0,0,0,0,0,0,0,0,0,0
7381,453,453,0,0,0,0,0,0,0,0,0,0,0,0,0
7380,454,454,0,0,0,0,0,0,0,0,0,0,0,0,0
7379,455,455,0,0,0,0,0,0,0,0,0,0,0,0,0
7378,456,456,0,0,0,0,0,0,0,0,0,0,0,0,0
7377,457,457,0,0,0,0,0,0,0,0,0,0,0,0,0
7376,458,458,0,0,0,0,0,0,0,0,0,0,0,0,0
7375,459,459,0,0,0,0,0,0,0,0,0,0,0,0,0
7374,460,460,0,0,0,0,0,0,0,0,0,0,0,0,0
7373,461,461,0,0,0,0,0,0,0,0,0,0,0,0,0
7372,462,462,0,0,0,0,0,0,0,0,0,0,0,0,0
7371,463,463,0,0,0,0,0,0,0,0,0,0,0,0,0
7370,464,464,0,0,0,0,0,0,0,0,0,0,0,0,0
7369,465,465,0,0,0,0,0,0,0,0,0,0,0,0,0
7368,466,466,0,0,0,0,0,0,0,0,0,0,0,0,0
7367,467,467,0,0,0,0,0,0,0,0,0,0,0,0,0
7366,468,468,0,0,0,0,0,0,0,0,0,0,0,0,0
7365,469,469,0,0,0,0,0,0,0,0,0,0,0,0,0
7364,470,470,0,0,0,0,0,0,0,0,0,0,0,0,0
7363,471,471,0,0,0,0,0,0,0,0,0,0,0,0,0
7362,472,472,0,0,0,0,0,0,0,0,0,0,0,0,0
7361,473,473,0,0,0,0,0,0,0,0,0,0,0,0,0
7360,474,474,0,0,0,0,0,0,0,0,0,0,0,0,0
7359,475,475,0,0,0,0,0,0,0,0,0,0,0,0,0
7358,476,476,0,0,0,0,0,0,0,0,0,0,0,0,0
7357,477,477,0,0,0,0,0,0,0,0,0,0,0,0,0
7356,478,478,0,0,0,0,0,0,0,0,0,0,0,0,0
7355,479,479,0,0,0,0,0,0,0,0,0,0,0,0,0
7354,480,480,0,0,0,0,0,0,0,0,0,0,0,0,0
7353,481,481,0,0,0,0,0,0,0,0,0,0,0,0,0
7352,482,482,0,0,0,0,0,0,0,0,0,0,0,0,0
7351,483,483,0,0,0,0,0,0,0,0,0,0,0,0,0
7350,484,484,0,0,0,0,0,0,0,0,0,0,0,0,0
7349,485,485,0,0,0,0,0,0,0,0,0,0,0,0,0
7348,486,486,0,0,0,0,0,0,0,0,0,0,0,0,0
7347,487,487,0,0,0,0,0,0,0,0,0,0,0,0,0
7346,488,488,0,0,0,0,0,0,0,0,0,0,0,0,0
7345,489,489,0,0,0,0,0,0,0,0,0,0,0,0,0
7344,490,490,0,0,0,0,0,0,0,0,0,0,0,0,0
7343,491,491,0,0,0,0,0,0,0,0,0,0,0,0,0
7342,492,492,0,0,0,0,0,0,0,0,0,0,0,0,0
7341,493,493,0,0,0,0,0,0,0,0,0,0,0,0,0
7340,494,494,0,0,0,0,0,0,0,0,0,0,0,0,0
7339,495,495,0,0,0,0,0,0,0,0,0,0,0,0,0
7338,496,496,0,0,0,0,0,0,0,0,0,0,0,0,0
7337,497,497,0,0,0,0,0,0,0,0,0,0,0,0,0
7336,498,498,0,0,0,0,0,0,0,0,0,0,0,0,0
7335,499,499,0,0,0,0,0,0,0,0,0,0,0,0,0
7334,500,500,0,0,0,0,0,0,0,0,0,0,0,0,0
7333,501,501,0,0,0,0,0,0,0,0,0,0,0,0,0
7332,502,502,0,0,0,0,0,0,0,0,0,0,0,0,0
7331,503,503,0,0,0,0,0,0,0,0,0,0,0,0,0
7330,504,504,0,0,0,0,0,0,0,0,0,0,0,0,0
7329,505,505,0,0,0,0,0,0,0,0,0,0,0,0,0
7328,506,506,0,0,0,0,0,0,0,0,0,0,0,0,0
7327,507,507,0,0,0,0,0,0,0,0,0,0,0,0,0
7326,508,508,0,0,0,0,0,0,0,0,0,0,0,0,0
7325,509,509,0,0,0,0,0,0,0,0,0,0,0,0,0
7324,510,510,0,0,0,0,0,0,0,0,0,0,0,0,0
7323,511,511,0,0,0,0,0,0,0,0,0,0,0,0,0
7322,512,512,0,0,0,0,0,0,0,0,0,0,0,0,0
7321,513,513,0,0,0,0,0,0,0,0,0,0,0,0,0
7320,514,514,0,0,0,0,0,0,0,0,0,0,0,0,0
7319,515,515,0,0,0,0,0,0,0,0,0,0,0,0,0
7318,516,516,0,0,0,0,0,0,0,0,0,0,0,0,0
7317,517,517,0,0,0,0,0,0,0,0,0,0,0,0,0
7316,518,518,0,0,0,0,0,0,0,0,0,0,0,0,0
7315,519,519,0,0,0,0,0,0,0,0,0,0,0,0,0
7314,520,520,0,0,0,0,0,0,0,0,0,0,0,0,0
7313,521,521,0,0,0,0,0,0,0,0,0,0,0,0,0
7312,522,522,0,0,0,0,0,0,0,0,0,0,0,0,0
7311,523,523,0,0,0,0,0,0,0,0,0,0,0,0,0
7310,524,524,0,0,0,0,0,0,0,0,0,0,0,0,0
7309,525,525,0,0,0,0,0,0,0,0,0,0,0,0,0
7308,526,526,0,0,0,0,0,0,0,0,0,0,0,0,0
7307,527,527,0,0,0,0,0,0,0,0,0,0,0,0,0
7306,528,528,0,0,0,0,0,0,0,0,0,0,0,0,0
7305,529,529,0,0,0,0,0,0,0,0,0,0,0,0,0
7304,530,530,0,0,0,0,0,0,0,0,0,0,0,0,0
7303,531,531,0,0,0,0,0,0,0,0,0,0,0,0,0
7302,532,532,0,0,0,0,0,0,0,0,0,0,0,0,0
7301,533,533,0,0,0,0,0,0,0,0,0,0,0,0,0
7300,534,534,0,0,0,0,0,0,0,0,0,0,0,0,0
7299,535,535,0,0,0,0,0,0,0,0,0,0,0,0,0
7298,536,536,0,0,0,0,0,0,0,0,0,0,0,0,0
7297,537,537,0,0,0,0,0,0,0,0,0,0,0,0,0
7296,538,538,0,0,0,0,0,0,0,0,0,0,0,0,0
7295,539,539,0,0,0,0,0,0,0,0,0,0,0,0,0
7294,540,540,0,0,0,0,0,0,0,0,0,0,0,0,0
7293,541,541,0,0,0,0,0,0,0,0,0,0,0,0,0
7292,542,542,0,0,0,0,0,0,0,0,0,0,0,0,0
7291,543,543,0,0,0,0,0,0,0,0,0,0,0,0,0
7290,544,544,0,0,0,0,0,0,0,0,0,0,0,0,0
7289,545,545,0,0,0,0,0,0,0,0,0,0,0,0,0
7288,546,546,0,0,0,0,0,0,0,0,0,0,0,0,0
7287,547,547,0,0,0,0,0,0,0,0,0,0,0,0,0
7286,548,548,0,0,0,0,0,0,0,0,0,0,0,0,0
7285,549,549,0,0,0,0,0,0,0,0,0,0,0,0,0
7284,550,550,0,0,0,0,0,0,0,0,0,0,0,0,0
7283,551,551,0,0,0,0,0,0,0,0,0,0,0,0,0
7282,552,552,0,0,0,0,0,0,0,0,0,0,0,0,0
7281,553,553,0,0,0,0,0,0,0,0,0,0,0,0,0
7280,554,554,0,0,0,0,0,0,0,0,0,0,0,0,0
7279,555,555,0,0,0,0,0,0,0,0,0,0,0,0,0
7278,556,556,0,0,0,0,0,0,0,0,0,0,0,0,0
7277,557,557,0,0,0,0,0,0,0,0,0,0,0,0,0
7276,558,558,0,0,0,0,0,0,0,0,0,0,0,0,0
7275,559,559,0,0,0,0,0,0,0,0,0,0,0,0,0
7274,560,560,0,0,0,0,0,0,0,0,0,0,0,0,0
7273,561,561,0,0,0,0,0,0,0,0,0,0,0,0,0
7272,562,562,0,0,0,0,0,0,0,0,0,0,0,0,0
7271,563,563,0,0,0,0,0,0,0,0,0,0,0,0,0
7270,564,564,0,0,0,0,0,0,0,0,0,0,0,0,0
7269,565,565,0,0,0,0,0,0,0,0,0,0,0,0,0
7268,566,566,0,0,0,0,0,0,0,0,0,0,0,0,0
7267,567,567,0,0,0,0,0,0,0,0,0,0,0,0,0
7266,568,568,0,0,0,0,0,0,0,0,0,0,0,0,0
7265,569,569,0,0,0,0,0,0,0,0,0,0,0,0,0
7264,570,570,0,0,0,0,0,0,0,0,0,0,0,0,0
7263,571,571,0,0,0,0,0,0,0,0,0,0,0,0,0
7262,572,572,0,0,0,0,0,0,0,0,0,0,0,0,0
7261,573,573,0,0,0,0,0,0,0,0,0,0,0,0,0
7260,574,574,0,0,0,0,0,0,0,0,0,0,0,0,0
7259,575,575,0,0,0,0,0,0,0,0,0,0,0,0,0
7258,576,576,0,0,0,0,0,0,0,0,0,0,0,0,0
7257,577,577,0,0,0,0,0,0,0,0,0,0,0,0,0
7256,578,578,0,0,0,0,0,0,0,0,0,0,0,0,0
7255,579,579,0,0,0,0,0,0,0,0,0,0,0,0,0
7254,580,580,0,0,0,0,0,0,0,0,0,0,0,0,0
7253,581,581,0,0,0,0,0,0,0,0,0,0,0,0,0
7252,582,582,0,0,0,0,0,0,0,0,0,0,0,0,0
7251,583,583,0,0,0,0,0,0,0,0,0,0,0,0,0
7250,584,584,0,0,0,0,0,0,0,0,0,0,0,0,0
7249,585,585,0,0,0,0,0,0,0,0,0,0,0,0,0
7248,586,586,0,0,0,0,0,0,0,0,0,0,0,0,0
7247,587,587,0,0,0,0,0,0,0,0,0,0,0,0,0
7246,588,588,0,0,0,0,0,0,0,0,0,0,0,0,0
7245,589,589,0,0,0,0,0,0,0,0,0,0,0,0,0
7244,590,590,0,0,0,0,0,0,0,0,0,0,0,0,0
7243,591,591,0,0,0,0,0,0,0,0,0,0,0,0,0
7242,592,592,0,0,0,0,0,0,0,0,0,0,0,0,0
7241,593,593,0,0,0,0,0,0,0,0,0,0,0,0,0
7240,594,594,0,0,0,0,0,0,0,0,0,0,0,0,0
7239,595,595,0,0,0,0,0,0,0,0,0,0,0,0,0
7238,596,596,0,0,0,0,0,0,0,0,0,0,0,0,0
7237,597,597,0,0,0,0,0,0,0,0,0,0,0,0,0
7236,598,598,0,0,0,0,0,0,0,0,0,0,0,0,0
7235,599,599,0,0,0,0,0,0,0,0,0,0,0,0,0
7234,600,600,0,0,0,0,0,0,0,0,0,0,0,0,0
7233,601,601,0,0,0,0,0,0,0,0,0,0,0,0,0
7232,602,602,0,0,0,0,0,0,0,0,0,0,0,0,0
7231,603,603,0,0,0,0,0,0,0,0,0,0,0,0,0
7230,604,604,0,0,0,0,0,0,0,0,0,0,0,0,0
7229,605,605,0,0,0,0,0,0,0,0,0,0,0,0,0
7228,606,606,0,0,0,0,0,0,0,0,0,0,0,0,0
7227,607,607,0,0,0,0,0,0,0,0,0,0,0,0,0
7226,608,608,0,0,0,0,0,0,0,0,0,0,0,0,0
7225,609,609,0,0,0,0,0,0,0,0,0,0,0,0,0
7224,610,610,0,0,0,0,0,0,0,0,0,0,0,0,0
7223,611,611,0,0,0,0,0,0,0,0,0,0,0,0,0
7222,612,612,0,0,0,0,0,0,0,0,0,0,0,0,0
7221,613,613,0,0,0,0,0,0,0,0,0,0,0,0,0
7220,614,614,0,0,0,0,0,0,0,0,0,0,0,0,0
7219,615,615,0,0,0,0,0,0,0,0,0,0,0,0,0
7218,616,616,0,0,0,0,0,0,0,0,0,0,0,0,0
7217,617,617,0,0,0,0,0,0,0,0,0,0,0,0,0
7216,618,618,0,0,0,0,0,0,0,0,0,0,0,0,0
7215,619,619,0,0,0,0,0,0,0,0,0,0,0,0,0
7214,620,620,0,0,0,0,0,0,0,0,0,0,0,0,0
7213,621,621,0,0,0,0,0,0,0,0,0,0,0,0,0
7212,622,622,0,0,0,0,0,0,0,0,0,0,0,0,0
